,Lmtd
36593,14.312489999999999
36594,14.312617000000001
36595,14.313035999999999
36596,14.313267000000002
36597,14.313595000000001
36598,14.313948000000002
36599,14.313995000000002
36600,14.314488
36601,14.314810000000001
36602,14.314866
36603,14.315104000000002
36604,14.315362
36605,14.315420999999999
36606,14.315648999999999
36607,14.315949
36608,14.316737
36609,14.316932999999999
36610,14.317110999999999
36611,14.31751
36612,14.318005
36613,14.318014999999999
36614,14.318604999999998
36615,14.31899
36616,14.319092000000001
36617,14.319397
36618,14.320151000000001
36619,14.320882999999998
36620,14.321333
36621,14.321347
36622,14.322459
36623,14.322815
36624,14.323526000000001
36625,14.323701999999999
36626,14.323742000000001
36627,14.32385
36628,14.324285999999999
36629,14.324974
36630,14.324974
36631,14.325114000000001
36632,14.326037
36633,14.326488000000001
36634,14.326554000000002
36635,14.326982000000001
36636,14.327029999999999
36637,14.327053
36638,14.327088
36639,14.327154
36640,14.327925
36641,14.327928
36642,14.327998999999998
36643,14.328512
36644,14.328535
36645,14.328829999999998
36646,14.328835999999999
36647,14.329479999999998
36648,14.329730999999999
36649,14.329934
36650,14.330332
36651,14.330354999999999
36652,14.330651999999999
36653,14.331211999999999
36654,14.331276
36655,14.332476999999999
36656,14.333426000000001
36657,14.333888
36658,14.334335999999999
36659,14.334504
36660,14.334824
36661,14.335073999999999
36662,14.335228
36663,14.335609
36664,14.336032000000001
36665,14.336885
36666,14.337219000000001
36667,14.33738
36668,14.337491
36669,14.338323
36670,14.338606
36671,14.339457999999999
36672,14.339796
36673,14.340742
36674,14.340960999999998
36675,14.341244
36676,14.341332999999999
36677,14.341774
36678,14.343179999999998
36679,14.343202999999999
36680,14.343303
36681,14.343534
36682,14.343708
36683,14.343794
36684,14.34418
36685,14.344316000000001
36686,14.34481
36687,14.344895000000001
36688,14.344920000000002
36689,14.345007
36690,14.345142000000001
36691,14.345767000000002
36692,14.345913000000001
36693,14.346337
36694,14.346375
36695,14.346447
36696,14.34653
36697,14.346698000000002
36698,14.346904
36699,14.347314
36700,14.348444
36701,14.348782
36702,14.348932999999999
36703,14.34929
36704,14.349309
36705,14.349441
36706,14.349585000000001
36707,14.349607
36708,14.349616000000001
36709,14.349701000000001
36710,14.349917999999999
36711,14.350125
36712,14.351779999999998
36713,14.351807
36714,14.352407999999999
36715,14.352966
36716,14.353007
36717,14.353415
36718,14.35411
36719,14.355192
36720,14.355207
36721,14.355364999999999
36722,14.356582999999999
36723,14.357728
36724,14.357876999999998
36725,14.359020999999998
36726,14.359557
36727,14.359876000000002
36728,14.360031
36729,14.360721
36730,14.360782
36731,14.361039000000002
36732,14.361135
36733,14.361227
36734,14.361457999999999
36735,14.36193
36736,14.361995
36737,14.362063000000001
36738,14.362073
36739,14.362255
36740,14.362717000000002
36741,14.363348
36742,14.363489999999999
36743,14.363504
36744,14.363535
36745,14.363916
36746,14.364942000000001
36747,14.364942999999998
36748,14.365198999999999
36749,14.365301
36750,14.365687
36751,14.366048999999999
36752,14.366223999999999
36753,14.366349
36754,14.366385000000001
36755,14.366585999999998
36756,14.366658
36757,14.367295
36758,14.368406
36759,14.3694
36760,14.369987
36761,14.370007999999999
36762,14.370109
36763,14.370529000000001
36764,14.371395000000001
36765,14.372132
36766,14.372202
36767,14.372975
36768,14.374108999999999
36769,14.375135
36770,14.375166
36771,14.375171
36772,14.375434
36773,14.37575
36774,14.375826000000002
36775,14.376495000000002
36776,14.37718
36777,14.377495999999999
36778,14.378206
36779,14.378368
36780,14.378704999999998
36781,14.379171
36782,14.380139000000002
36783,14.380845
36784,14.381472
36785,14.382214000000001
36786,14.382578
36787,14.382607
36788,14.383354999999998
36789,14.383519
36790,14.384441
36791,14.384549
36792,14.385207999999999
36793,14.385398
36794,14.385672
36795,14.386486999999999
36796,14.386588
36797,14.38685
36798,14.387260999999999
36799,14.388411999999999
36800,14.389457
36801,14.389488
36802,14.389859
36803,14.390119
36804,14.390564999999999
36805,14.39075
36806,14.391136
36807,14.39119
36808,14.391535999999999
36809,14.391789000000001
36810,14.392782
36811,14.392854000000002
36812,14.393137
36813,14.393363
36814,14.393372
36815,14.393742000000001
36816,14.394034
36817,14.394229999999999
36818,14.394353
36819,14.394627999999999
36820,14.394794000000001
36821,14.394931
36822,14.395060999999998
36823,14.395083999999999
36824,14.396014000000001
36825,14.396714999999999
36826,14.396817
36827,14.396964
36828,14.397236
36829,14.397951999999998
36830,14.398514000000002
36831,14.398864000000001
36832,14.398999
36833,14.399014999999999
36834,14.399042000000001
36835,14.399092000000001
36836,14.399551999999998
36837,14.399848
36838,14.400989000000001
36839,14.401339000000002
36840,14.40228
36841,14.402296
36842,14.4028
36843,14.403422
36844,14.404623
36845,14.405111999999999
36846,14.405445
36847,14.405541
36848,14.407135
36849,14.407599
36850,14.407719
36851,14.407732999999999
36852,14.407997
36853,14.408192000000001
36854,14.408381
36855,14.408411
36856,14.409026
36857,14.409046
36858,14.409207
36859,14.409672
36860,14.410363
36861,14.410867000000001
36862,14.411076000000001
36863,14.411907999999999
36864,14.412417000000001
36865,14.412521
36866,14.412714999999999
36867,14.412906
36868,14.412970999999999
36869,14.413282999999998
36870,14.413479999999998
36871,14.414627
36872,14.414682
36873,14.415828
36874,14.416429
36875,14.416597
36876,14.417242000000002
36877,14.418017
36878,14.418419
36879,14.418553
36880,14.419020999999999
36881,14.419255999999999
36882,14.420038
36883,14.420845000000002
36884,14.420865
36885,14.421563
36886,14.421823000000002
36887,14.422386999999999
36888,14.423178
36889,14.423195000000002
36890,14.423532000000002
36891,14.423556
36892,14.424119000000001
36893,14.424771
36894,14.424884
36895,14.425676000000001
36896,14.425964000000002
36897,14.426029999999999
36898,14.426793
36899,14.427013
36900,14.427176999999999
36901,14.427779999999998
36902,14.427917
36903,14.428154999999999
36904,14.428876999999998
36905,14.429966
36906,14.430943
36907,14.431135999999999
36908,14.431157
36909,14.431453
36910,14.431810999999998
36911,14.433322
36912,14.4352
36913,14.435506
36914,14.435629
36915,14.437092999999999
36916,14.437635
36917,14.437709
36918,14.438225
36919,14.438571
36920,14.438614999999999
36921,14.439117000000001
36922,14.439422
36923,14.439485000000001
36924,14.440334
36925,14.440660000000001
36926,14.4412
36927,14.441312
36928,14.442035999999998
36929,14.442037
36930,14.442081
36931,14.442092
36932,14.442579
36933,14.443401999999999
36934,14.443565
36935,14.443648999999999
36936,14.443767000000001
36937,14.444204999999998
36938,14.444322
36939,14.444510000000001
36940,14.444526999999999
36941,14.445007999999998
36942,14.445276999999999
36943,14.445495999999999
36944,14.445585000000001
36945,14.445804999999998
36946,14.446171
36947,14.446406
36948,14.446491
36949,14.447341
36950,14.447385
36951,14.447653
36952,14.447681
36953,14.448182000000001
36954,14.448929999999999
36955,14.450014000000001
36956,14.4504
36957,14.450701
36958,14.450825
36959,14.451063000000001
36960,14.451153
36961,14.451241
36962,14.451348000000001
36963,14.451604999999999
36964,14.451649
36965,14.452205
36966,14.453221
36967,14.45425
36968,14.454269
36969,14.454885
36970,14.455064000000002
36971,14.455188
36972,14.455244
36973,14.455354000000002
36974,14.455423999999999
36975,14.456126000000001
36976,14.457018
36977,14.457710999999998
36978,14.458170999999998
36979,14.458479
36980,14.458504000000001
36981,14.458735
36982,14.458764000000002
36983,14.459013
36984,14.459562
36985,14.459622
36986,14.459696
36987,14.459839
36988,14.459897
36989,14.460094
36990,14.460498999999999
36991,14.460938
36992,14.461226000000002
36993,14.461656
36994,14.462708
36995,14.462872
36996,14.462889
36997,14.462912
36998,14.463970999999999
36999,14.464158
37000,14.464369
37001,14.465639000000001
37002,14.465983
37003,14.466267000000002
37004,14.467247
37005,14.467452999999999
37006,14.467564000000001
37007,14.467789999999999
37008,14.468998000000001
37009,14.469223000000001
37010,14.469304000000001
37011,14.469532999999998
37012,14.469570000000001
37013,14.46959
37014,14.470182999999999
37015,14.470701000000002
37016,14.471379999999998
37017,14.471485999999999
37018,14.472151
37019,14.472179
37020,14.472259
37021,14.47226
37022,14.472517999999999
37023,14.473235
37024,14.473288
37025,14.474070999999999
37026,14.474864000000002
37027,14.475321
37028,14.475392000000001
37029,14.475721
37030,14.475775
37031,14.476343
37032,14.476370000000001
37033,14.476803
37034,14.477259
37035,14.47746
37036,14.477748000000002
37037,14.478239000000002
37038,14.478596
37039,14.479163
37040,14.479465
37041,14.479523
37042,14.480003
37043,14.480638
37044,14.480757
37045,14.481357999999998
37046,14.481380999999999
37047,14.481703
37048,14.482206
37049,14.482246
37050,14.483789000000002
37051,14.484509
37052,14.484785
37053,14.485268
37054,14.485448000000002
37055,14.485719
37056,14.485764999999999
37057,14.485807999999999
37058,14.486295000000002
37059,14.486532
37060,14.486826
37061,14.487584
37062,14.487673000000001
37063,14.487897
37064,14.488204000000001
37065,14.488629000000001
37066,14.488701
37067,14.488788000000001
37068,14.488881
37069,14.488969
37070,14.489017
37071,14.489582
37072,14.489619
37073,14.489757999999998
37074,14.490014000000002
37075,14.490728
37076,14.4913
37077,14.491836
37078,14.491969000000001
37079,14.492104999999999
37080,14.492771
37081,14.492782
37082,14.49359
37083,14.493803
37084,14.494132999999998
37085,14.494371
37086,14.494554
37087,14.495351000000001
37088,14.495389999999999
37089,14.495513
37090,14.495909
37091,14.496617
37092,14.497604999999998
37093,14.497998999999998
37094,14.4985
37095,14.499056
37096,14.499332
37097,14.499462
37098,14.499563
37099,14.499571
37100,14.500054
37101,14.500454999999999
37102,14.500766
37103,14.501898
37104,14.503014000000002
37105,14.503336
37106,14.503529
37107,14.504392000000001
37108,14.504539000000001
37109,14.505003
37110,14.505095
37111,14.505207
37112,14.505942000000001
37113,14.506053
37114,14.506445000000001
37115,14.507569
37116,14.507604
37117,14.507876999999999
37118,14.508465
37119,14.509148999999999
37120,14.50941
37121,14.510294
37122,14.510371
37123,14.510554999999998
37124,14.510639999999999
37125,14.510922
37126,14.511070000000002
37127,14.511209
37128,14.511404999999998
37129,14.512615
37130,14.512763
37131,14.513065
37132,14.513567000000002
37133,14.513595
37134,14.514493
37135,14.515443
37136,14.515889999999999
37137,14.516442999999999
37138,14.516570999999999
37139,14.516662
37140,14.517576000000002
37141,14.518476000000001
37142,14.518583999999999
37143,14.519158
37144,14.519985
37145,14.520056
37146,14.520204999999999
37147,14.520473999999998
37148,14.520554999999998
37149,14.520696
37150,14.521002
37151,14.521405999999999
37152,14.521471
37153,14.52154
37154,14.521585
37155,14.522812
37156,14.522860000000001
37157,14.523087
37158,14.523354999999999
37159,14.523535
37160,14.523616
37161,14.523675
37162,14.523901
37163,14.524169
37164,14.526937
37165,14.527110999999998
37166,14.527385
37167,14.528542999999999
37168,14.528845
37169,14.529051
37170,14.529119
37171,14.529769
37172,14.530185000000001
37173,14.530479999999999
37174,14.530592
37175,14.530764999999999
37176,14.530778
37177,14.53095
37178,14.53246
37179,14.532994
37180,14.533051
37181,14.533348000000002
37182,14.533497
37183,14.533726999999999
37184,14.533833999999999
37185,14.534017
37186,14.534104000000001
37187,14.534285999999998
37188,14.534301999999999
37189,14.534779
37190,14.535017000000002
37191,14.535363
37192,14.536901
37193,14.536914999999999
37194,14.537020000000002
37195,14.537185999999998
37196,14.537192999999998
37197,14.537197
37198,14.537363000000001
37199,14.537799
37200,14.537841
37201,14.537994
37202,14.538092
37203,14.538163
37204,14.539285999999999
37205,14.539523
37206,14.539779000000001
37207,14.541839000000001
37208,14.541945000000002
37209,14.542698999999999
37210,14.542758
37211,14.542913
37212,14.543362
37213,14.543422
37214,14.543584
37215,14.543779
37216,14.543830999999999
37217,14.543895000000001
37218,14.544347
37219,14.545046
37220,14.54515
37221,14.545492000000001
37222,14.545854
37223,14.546548000000001
37224,14.546814000000001
37225,14.547081
37226,14.54715
37227,14.547179000000002
37228,14.547247
37229,14.547716000000001
37230,14.548138
37231,14.548568
37232,14.548648000000002
37233,14.548717000000002
37234,14.549398000000002
37235,14.549694
37236,14.549809
37237,14.549866
37238,14.550054999999999
37239,14.550185999999998
37240,14.550348000000001
37241,14.551153
37242,14.551984
37243,14.552392000000001
37244,14.553003
37245,14.554059
37246,14.554169
37247,14.555029000000001
37248,14.555529
37249,14.556436999999999
37250,14.557095
37251,14.557835
37252,14.558909
37253,14.559319
37254,14.559782
37255,14.560056
37256,14.560097
37257,14.560101000000001
37258,14.560225
37259,14.560479999999998
37260,14.560915
37261,14.5612
37262,14.561482
37263,14.561713000000001
37264,14.562458
37265,14.562576000000002
37266,14.562812
37267,14.563004999999999
37268,14.563042000000001
37269,14.56451
37270,14.564943
37271,14.565107999999999
37272,14.565142999999999
37273,14.565498000000002
37274,14.565797
37275,14.566035999999999
37276,14.566113
37277,14.566768
37278,14.567189
37279,14.567271
37280,14.567278
37281,14.567292000000002
37282,14.567341
37283,14.567357999999999
37284,14.567526
37285,14.567769
37286,14.568069
37287,14.568589000000001
37288,14.568929
37289,14.569026000000001
37290,14.569798
37291,14.569818
37292,14.569838
37293,14.570195000000002
37294,14.570617000000002
37295,14.572042000000001
37296,14.572165
37297,14.572455
37298,14.57275
37299,14.573652
37300,14.574679000000001
37301,14.574821
37302,14.574855
37303,14.575085000000001
37304,14.575481
37305,14.576571
37306,14.576747
37307,14.577693
37308,14.577907000000002
37309,14.577947
37310,14.578223999999999
37311,14.578744
37312,14.579066000000001
37313,14.579087
37314,14.57916
37315,14.579169
37316,14.579460000000001
37317,14.580237
37318,14.580429
37319,14.580457999999998
37320,14.580748000000002
37321,14.581347000000001
37322,14.582709
37323,14.583459
37324,14.583472
37325,14.583795
37326,14.585379000000001
37327,14.585422
37328,14.585557999999999
37329,14.585814000000001
37330,14.585954999999998
37331,14.586041
37332,14.586154999999998
37333,14.586942
37334,14.587431
37335,14.587492000000001
37336,14.587553
37337,14.587625
37338,14.587807000000002
37339,14.588141
37340,14.588362
37341,14.588569
37342,14.590005999999999
37343,14.590095000000002
37344,14.590201
37345,14.590463
37346,14.591029
37347,14.591031
37348,14.591413000000001
37349,14.591434
37350,14.591681
37351,14.591707999999999
37352,14.592042999999999
37353,14.592779
37354,14.593966
37355,14.594610999999999
37356,14.595199
37357,14.595372
37358,14.595539000000002
37359,14.595613
37360,14.595918
37361,14.596060000000001
37362,14.596154
37363,14.596317
37364,14.596322
37365,14.596335
37366,14.596667000000002
37367,14.596982999999998
37368,14.59728
37369,14.597382000000001
37370,14.598001000000002
37371,14.598495000000002
37372,14.598610999999998
37373,14.59875
37374,14.599184
37375,14.599422
37376,14.599860000000001
37377,14.600453
37378,14.600651000000001
37379,14.601020000000002
37380,14.601151000000002
37381,14.601187
37382,14.601327
37383,14.601377
37384,14.602065
37385,14.602578
37386,14.602932999999998
37387,14.602948999999999
37388,14.603212
37389,14.603270000000002
37390,14.603473999999999
37391,14.603613000000001
37392,14.6037
37393,14.604607000000001
37394,14.604614999999999
37395,14.604830999999999
37396,14.605008999999999
37397,14.605158
37398,14.605260000000001
37399,14.605379999999998
37400,14.605665
37401,14.605696
37402,14.606233
37403,14.606295000000001
37404,14.606828
37405,14.60689
37406,14.607247000000001
37407,14.607347
37408,14.608384
37409,14.60844
37410,14.609041
37411,14.60924
37412,14.609568
37413,14.609615
37414,14.609706
37415,14.609813
37416,14.610342000000001
37417,14.610363000000001
37418,14.611365
37419,14.611597
37420,14.611720000000002
37421,14.611848
37422,14.611914
37423,14.612119
37424,14.612176000000002
37425,14.612197
37426,14.612670999999999
37427,14.612777
37428,14.612805999999999
37429,14.612935
37430,14.61307
37431,14.61377
37432,14.613873000000002
37433,14.61394
37434,14.614207999999998
37435,14.614973999999998
37436,14.615028
37437,14.615093
37438,14.616118
37439,14.61624
37440,14.616382000000002
37441,14.616549
37442,14.616898999999998
37443,14.617235
37444,14.617245
37445,14.617448000000001
37446,14.618392000000002
37447,14.618553
37448,14.619287
37449,14.619617000000002
37450,14.61965
37451,14.619660999999999
37452,14.620797
37453,14.620954999999999
37454,14.62155
37455,14.622217000000001
37456,14.622357000000001
37457,14.623485
37458,14.624168
37459,14.624548999999998
37460,14.625048999999999
37461,14.625070000000001
37462,14.625171
37463,14.62549
37464,14.625504000000001
37465,14.626009
37466,14.626157000000001
37467,14.626622
37468,14.626731
37469,14.6278
37470,14.628076
37471,14.628425
37472,14.628829000000001
37473,14.628836999999999
37474,14.62884
37475,14.628876000000002
37476,14.629191
37477,14.62934
37478,14.629898999999998
37479,14.630056
37480,14.630632
37481,14.630842000000001
37482,14.631105999999999
37483,14.63135
37484,14.631464000000001
37485,14.631651000000002
37486,14.63272
37487,14.633076
37488,14.633110999999998
37489,14.63331
37490,14.63354
37491,14.634018
37492,14.634094000000001
37493,14.634317999999999
37494,14.634801000000001
37495,14.635658
37496,14.635684
37497,14.635864000000002
37498,14.636168
37499,14.636214
37500,14.636304
37501,14.63645
37502,14.63695
37503,14.637203
37504,14.637526999999999
37505,14.638081
37506,14.638693
37507,14.63924
37508,14.639982
37509,14.640146
37510,14.640438
37511,14.640457999999999
37512,14.640669
37513,14.640747
37514,14.641148000000001
37515,14.642585
37516,14.643068
37517,14.643079
37518,14.643229000000002
37519,14.643542000000002
37520,14.643585
37521,14.644822
37522,14.645063
37523,14.645759
37524,14.646501999999998
37525,14.646597
37526,14.646671
37527,14.646859
37528,14.647804
37529,14.648926999999999
37530,14.648935999999999
37531,14.649723999999999
37532,14.650454000000002
37533,14.650820000000001
37534,14.650905999999999
37535,14.651729999999999
37536,14.652023000000002
37537,14.652103
37538,14.652246
37539,14.652338
37540,14.652482999999998
37541,14.652543
37542,14.652617000000001
37543,14.652833
37544,14.652837
37545,14.653198000000001
37546,14.653685000000001
37547,14.654435999999999
37548,14.654466000000001
37549,14.655123000000001
37550,14.655188
37551,14.655564000000002
37552,14.655689
37553,14.655807999999999
37554,14.656048
37555,14.656567
37556,14.65691
37557,14.657092
37558,14.65749
37559,14.657835
37560,14.658179
37561,14.659431
37562,14.659529000000001
37563,14.659663
37564,14.660466
37565,14.660525
37566,14.660819
37567,14.660982
37568,14.661194
37569,14.661396
37570,14.662857
37571,14.664419
37572,14.664759
37573,14.6651
37574,14.665307
37575,14.665582
37576,14.665938
37577,14.665989999999999
37578,14.666135999999998
37579,14.666284
37580,14.667026000000002
37581,14.668379999999999
37582,14.668447
37583,14.668551999999998
37584,14.668621
37585,14.669037
37586,14.669051999999999
37587,14.669073999999998
37588,14.669114000000002
37589,14.67065
37590,14.670665
37591,14.671693
37592,14.671776000000001
37593,14.671835999999999
37594,14.671935999999999
37595,14.672001000000002
37596,14.672245000000002
37597,14.673016
37598,14.673194
37599,14.67329
37600,14.673623999999998
37601,14.67424
37602,14.674271
37603,14.674399
37604,14.674755
37605,14.674959
37606,14.674992999999999
37607,14.675048
37608,14.675053
37609,14.6766
37610,14.676973
37611,14.677069
37612,14.677995000000001
37613,14.678332000000001
37614,14.678521
37615,14.679711
37616,14.680063
37617,14.680173000000002
37618,14.682120000000001
37619,14.682293
37620,14.682598
37621,14.683469
37622,14.683785999999998
37623,14.683864000000002
37624,14.683879999999998
37625,14.684692000000002
37626,14.684787
37627,14.685012
37628,14.685569000000001
37629,14.686470000000002
37630,14.686569
37631,14.686584
37632,14.686729999999999
37633,14.686777
37634,14.687139000000002
37635,14.687508
37636,14.688348000000001
37637,14.688371
37638,14.688595000000001
37639,14.688848000000002
37640,14.689017999999999
37641,14.689069
37642,14.689354000000002
37643,14.689635
37644,14.690288
37645,14.690529999999999
37646,14.690797
37647,14.691494
37648,14.691560999999998
37649,14.691928
37650,14.692064000000002
37651,14.692236999999999
37652,14.692295999999999
37653,14.692742
37654,14.692882999999998
37655,14.693006
37656,14.693373999999999
37657,14.694065
37658,14.694648999999998
37659,14.694794
37660,14.695143
37661,14.695229000000001
37662,14.696235
37663,14.697047
37664,14.697363000000001
37665,14.697941
37666,14.698448
37667,14.698647
37668,14.698839000000001
37669,14.698896
37670,14.699203
37671,14.699437
37672,14.699719
37673,14.70014
37674,14.700277999999999
37675,14.700331
37676,14.700576000000002
37677,14.700585
37678,14.700801
37679,14.700819000000001
37680,14.700882
37681,14.701592999999999
37682,14.701598
37683,14.701685999999999
37684,14.701756
37685,14.702298
37686,14.702581
37687,14.704267999999999
37688,14.704659
37689,14.704906
37690,14.705082
37691,14.705142000000002
37692,14.70624
37693,14.706276
37694,14.706626000000002
37695,14.707071
37696,14.707126
37697,14.707826
37698,14.708073
37699,14.70822
37700,14.708275
37701,14.708282999999998
37702,14.708425
37703,14.708453
37704,14.709289000000002
37705,14.709295999999998
37706,14.710139999999999
37707,14.710819
37708,14.710825
37709,14.711217999999999
37710,14.711282
37711,14.711679
37712,14.71194
37713,14.712869
37714,14.712947
37715,14.713037
37716,14.713473
37717,14.713729
37718,14.714478
37719,14.714653
37720,14.714925
37721,14.715029000000001
37722,14.715360999999998
37723,14.715762
37724,14.716784
37725,14.716792000000002
37726,14.716801
37727,14.717092000000001
37728,14.717397
37729,14.717429999999998
37730,14.718153
37731,14.718728
37732,14.719261999999999
37733,14.721019
37734,14.721123
37735,14.721288000000001
37736,14.722144
37737,14.722278
37738,14.722335999999999
37739,14.722489000000001
37740,14.723016000000001
37741,14.723281
37742,14.723404
37743,14.723524
37744,14.723563
37745,14.724971
37746,14.725082
37747,14.725232
37748,14.725641
37749,14.725913
37750,14.726189999999999
37751,14.726462
37752,14.726497
37753,14.726498000000001
37754,14.726664999999999
37755,14.726953
37756,14.726985999999998
37757,14.727416
37758,14.727639000000002
37759,14.727894000000001
37760,14.727904999999998
37761,14.728328
37762,14.728654
37763,14.728726000000002
37764,14.729506
37765,14.729822
37766,14.73069
37767,14.730846
37768,14.730963000000001
37769,14.731009
37770,14.73119
37771,14.731515
37772,14.731710000000001
37773,14.732244
37774,14.732368
37775,14.732984
37776,14.733170999999999
37777,14.734055999999999
37778,14.734332
37779,14.735215
37780,14.735616
37781,14.73649
37782,14.736942
37783,14.736947
37784,14.73705
37785,14.737331
37786,14.737719
37787,14.738048999999998
37788,14.738381
37789,14.738586999999999
37790,14.738948
37791,14.739362
37792,14.740046
37793,14.740395999999999
37794,14.740664
37795,14.74112
37796,14.741257000000001
37797,14.741473000000001
37798,14.741866
37799,14.742126
37800,14.742167000000002
37801,14.74249
37802,14.743053
37803,14.743154
37804,14.743532
37805,14.743955
37806,14.744409
37807,14.744423999999999
37808,14.744507
37809,14.744788
37810,14.744898999999998
37811,14.745318
37812,14.745510000000001
37813,14.746073
37814,14.746672
37815,14.746838
37816,14.747020000000001
37817,14.747588
37818,14.747951
37819,14.747972
37820,14.748249
37821,14.748809
37822,14.748935000000001
37823,14.748944
37824,14.749695999999998
37825,14.750369000000001
37826,14.750921
37827,14.751627
37828,14.751929999999998
37829,14.752375
37830,14.752604999999999
37831,14.752879
37832,14.753119
37833,14.753153
37834,14.7533
37835,14.753611
37836,14.753944
37837,14.756395999999999
37838,14.756901000000001
37839,14.756926000000002
37840,14.757449
37841,14.757657
37842,14.758172
37843,14.759526000000001
37844,14.759583
37845,14.760001
37846,14.760174
37847,14.760222
37848,14.760745000000002
37849,14.761385
37850,14.761921
37851,14.762141
37852,14.762452
37853,14.762571
37854,14.762571
37855,14.762694
37856,14.763257000000001
37857,14.764797
37858,14.765011999999999
37859,14.765141
37860,14.765289000000001
37861,14.765632
37862,14.766005999999999
37863,14.766088
37864,14.767176000000001
37865,14.767367000000002
37866,14.767878
37867,14.768149
37868,14.768443
37869,14.769499
37870,14.770693
37871,14.771118
37872,14.771187
37873,14.771439
37874,14.771481
37875,14.772665
37876,14.772893
37877,14.773489999999999
37878,14.77355
37879,14.773784
37880,14.774151999999999
37881,14.774678
37882,14.774867
37883,14.774982000000001
37884,14.775220000000001
37885,14.775854
37886,14.776748999999999
37887,14.777044
37888,14.777052
37889,14.777285000000001
37890,14.779189
37891,14.77934
37892,14.779439000000002
37893,14.779729000000001
37894,14.780294
37895,14.781257
37896,14.781289000000001
37897,14.781454
37898,14.781692999999999
37899,14.781735000000001
37900,14.781997
37901,14.782615
37902,14.782692
37903,14.782804
37904,14.783189000000002
37905,14.783234
37906,14.783287
37907,14.783365
37908,14.783388
37909,14.783876000000001
37910,14.784004999999999
37911,14.784773999999999
37912,14.785387
37913,14.786024
37914,14.78615
37915,14.786654
37916,14.786935
37917,14.787324
37918,14.787398999999999
37919,14.787585
37920,14.787607999999999
37921,14.788281
37922,14.788762
37923,14.788917999999999
37924,14.789292000000001
37925,14.789367000000002
37926,14.789381
37927,14.790132999999999
37928,14.790557999999999
37929,14.790719000000001
37930,14.7908
37931,14.791220000000001
37932,14.791376999999999
37933,14.791539000000002
37934,14.791820000000001
37935,14.792031
37936,14.792145999999999
37937,14.792210999999998
37938,14.792527
37939,14.792867999999999
37940,14.792881
37941,14.792974
37942,14.793079999999998
37943,14.793443
37944,14.793951999999999
37945,14.795395999999998
37946,14.795542000000001
37947,14.795579
37948,14.796123999999999
37949,14.796235000000001
37950,14.796422
37951,14.796636
37952,14.796745999999999
37953,14.797076
37954,14.797112
37955,14.79756
37956,14.79756
37957,14.797692999999999
37958,14.797838
37959,14.800145
37960,14.800564999999999
37961,14.801020000000001
37962,14.801214000000002
37963,14.801260000000001
37964,14.801614
37965,14.801804
37966,14.801835999999998
37967,14.802095000000001
37968,14.802567000000002
37969,14.802828
37970,14.802973000000001
37971,14.80313
37972,14.803231
37973,14.803493
37974,14.803654000000002
37975,14.803815
37976,14.804413
37977,14.804769
37978,14.804782999999999
37979,14.805395
37980,14.805645000000002
37981,14.805967
37982,14.806273999999998
37983,14.806992999999999
37984,14.807209
37985,14.80724
37986,14.807931
37987,14.807978
37988,14.808607
37989,14.809039000000002
37990,14.809044
37991,14.809234
37992,14.809381
37993,14.809448999999999
37994,14.809493
37995,14.809543
37996,14.810649
37997,14.810827
37998,14.811285
37999,14.811403
38000,14.811891000000001
38001,14.813585999999999
38002,14.813595000000001
38003,14.813642000000002
38004,14.814167999999999
38005,14.814939
38006,14.815404000000001
38007,14.815638
38008,14.816051000000002
38009,14.816092000000001
38010,14.816360999999999
38011,14.816529000000001
38012,14.817029999999999
38013,14.817335
38014,14.817817000000002
38015,14.817834
38016,14.817994
38017,14.818
38018,14.81804
38019,14.818651999999998
38020,14.818862
38021,14.819033
38022,14.8197
38023,14.820143
38024,14.821005
38025,14.821736999999999
38026,14.821947
38027,14.822170999999999
38028,14.82231
38029,14.823606
38030,14.823860999999999
38031,14.824203
38032,14.824245999999999
38033,14.824423000000001
38034,14.826149
38035,14.827131
38036,14.827779999999999
38037,14.827907000000002
38038,14.828251999999999
38039,14.82846
38040,14.828482000000001
38041,14.829391000000001
38042,14.829872
38043,14.830782000000001
38044,14.831464000000002
38045,14.831839000000002
38046,14.832273
38047,14.832332999999998
38048,14.834232
38049,14.834361999999999
38050,14.834710999999999
38051,14.834728
38052,14.835404
38053,14.8362
38054,14.836607
38055,14.837138000000001
38056,14.837197
38057,14.837885
38058,14.837995000000001
38059,14.838069
38060,14.838473
38061,14.838582
38062,14.83865
38063,14.838778
38064,14.839707
38065,14.839801000000001
38066,14.839906
38067,14.840179999999998
38068,14.840194
38069,14.840371
38070,14.841054000000002
38071,14.841288
38072,14.841792000000002
38073,14.841954999999999
38074,14.841988
38075,14.8423
38076,14.843212
38077,14.843739999999999
38078,14.843820000000001
38079,14.843975
38080,14.844026999999999
38081,14.844129
38082,14.84476
38083,14.845131
38084,14.845320000000001
38085,14.845366
38086,14.846189
38087,14.846262
38088,14.846389000000002
38089,14.846658999999999
38090,14.847836
38091,14.848066000000001
38092,14.848922
38093,14.848994
38094,14.850370999999999
38095,14.850563000000001
38096,14.850613000000001
38097,14.851386999999999
38098,14.851410999999999
38099,14.851977999999999
38100,14.852093
38101,14.85224
38102,14.852552
38103,14.852654999999999
38104,14.852670000000002
38105,14.85358
38106,14.853726000000002
38107,14.853798999999999
38108,14.854431
38109,14.854666
38110,14.855104
38111,14.855142
